18.0, 0.017692, 0.017731, 0.017764, 0.01779, 0.017803, 0.017823, 0.017842, 0.017855, 0.017869, 0.017882, 0.017888, 0.017901, 0.017908, 0.017921, 0.017927, 0.017934, 0.017941, 0.017941, 0.017947, 0.017954, 0.01796, 0.017967, 0.017973, 0.01798, 0.017986, 0.017993, 0.017993, 0.018, 0.018006, 0.018006, 0.018013, 0.018019, 0.018019, 0.018019, 0.018019, 0.018026, 0.018032, 0.018032, 0.018039, 0.018039, 0.018045, 0.018045, 0.018052, 0.018052, 0.018059, 0.018059, 0.018059, 0.018065, 0.018065, 0.018072, 0.018072, 0.018072, 0.018078, 0.018078, 0.018078, 0.018078, 0.018078, 0.018085, 0.018085, 0.018085, 0.018091, 0.018091, 0.018091, 0.018098, 0.018098, 0.018098, 0.018104, 0.018104, 0.018104, 0.018111, 0.018111, 0.018111, 0.018111, 0.018117, 0.018117, 0.018117, 0.018117, 0.018124, 0.018124, 0.018124, 0.018124, 0.018124, 0.018124, 0.018124, 0.018131, 0.018131, 0.018131, 0.018131, 0.018131, 0.018137, 0.018137, 0.018137, 0.018137, 0.018144, 0.018144, 0.018144, 0.018144, 0.01814
28.0, 0.024979, 0.025212, 0.025428, 0.02561, 0.025809, 0.025992, 0.026208, 0.026407, 0.026556, 0.026689, 0.026822, 0.026955, 0.027054, 0.027187, 0.027303, 0.027403, 0.027486, 0.027552, 0.027618, 0.027668, 0.027718, 0.027768, 0.027801, 0.027851, 0.027884, 0.027934, 0.027967, 0.028, 0.028033, 0.028067, 0.0281, 0.028116, 0.02815, 0.028183, 0.028199, 0.028216, 0.028249, 0.028266, 0.028282, 0.028299, 0.028316, 0.028332, 0.028365, 0.028365, 0.028382, 0.028399, 0.028415, 0.028432, 0.028448, 0.028448, 0.028465, 0.028482, 0.028482, 0.028498, 0.028515, 0.028515, 0.028531, 0.028531, 0.028548, 0.028548, 0.028565, 0.028565, 0.028581, 0.028581, 0.028581, 0.028598, 0.028598, 0.028598, 0.028614, 0.028614, 0.028614, 0.028614, 0.028631, 0.028631, 0.028631, 0.028631, 0.028631, 0.028647, 0.028647, 0.028647, 0.028647, 0.028647, 0.028647, 0.028647, 0.028647, 0.028647, 0.028664, 0.028664, 0.028664, 0.028664, 0.028664, 0.028664, 0.028664, 0.028664, 0.028664, 0.028664, 0.028664, 0.02866
42.0, 0.039995, 0.040055, 0.040124, 0.040184, 0.040253, 0.040333, 0.040402, 0.040482, 0.040561, 0.04065, 0.04076, 0.040879, 0.040968, 0.041067, 0.041157, 0.041246, 0.041325, 0.041395, 0.041474, 0.041534, 0.041603, 0.041673, 0.041722, 0.041792, 0.041841, 0.041891, 0.041951, 0.042, 0.04205, 0.04209, 0.042139, 0.042189, 0.042229, 0.042268, 0.042308, 0.042348, 0.042387, 0.042427, 0.042457, 0.042497, 0.042526, 0.042566, 0.042606, 0.042635, 0.042655, 0.042705, 0.042735, 0.042764, 0.042784, 0.042814, 0.042834, 0.042864, 0.042884, 0.042903, 0.042923, 0.042943, 0.042963, 0.042973, 0.042993, 0.043003, 0.043023, 0.043032, 0.043042, 0.043062, 0.043072, 0.043082, 0.043092, 0.043102, 0.043112, 0.043112, 0.043122, 0.043132, 0.043142, 0.043152, 0.043152, 0.043162, 0.043171, 0.043171, 0.043181, 0.043181, 0.043191, 0.043191, 0.043201, 0.043201, 0.043201, 0.043211, 0.043211, 0.043211, 0.043221, 0.043221, 0.043221, 0.043221, 0.043231, 0.043231, 0.043231, 0.043231, 0.043231, 0.04323
55.0, 0.045546, 0.046414, 0.04725, 0.047951, 0.048619, 0.049221, 0.049755, 0.05029, 0.050824, 0.051392, 0.05186, 0.052328, 0.052695, 0.053029, 0.053363, 0.053631, 0.053831, 0.054065, 0.054232, 0.054332, 0.054466, 0.054533, 0.054633, 0.054733, 0.0548, 0.054867, 0.054933, 0.055, 0.055067, 0.055134, 0.055201, 0.055234, 0.055301, 0.055368, 0.055435, 0.055501, 0.055535, 0.055602, 0.055635, 0.055702, 0.055769, 0.055802, 0.055835, 0.055902, 0.055936, 0.055969, 0.056002, 0.056036, 0.056103, 0.056136, 0.056169, 0.056203, 0.056236, 0.05627, 0.056303, 0.056303, 0.056337, 0.05637, 0.056403, 0.056437, 0.056437, 0.05647, 0.056504, 0.056504, 0.056537, 0.05657, 0.05657, 0.056604, 0.056637, 0.056637, 0.056671, 0.056671, 0.056704, 0.056704, 0.056737, 0.056737, 0.056737, 0.056771, 0.056771, 0.056804, 0.056804, 0.056804, 0.056838, 0.056838, 0.056838, 0.056871, 0.056871, 0.056871, 0.056904, 0.056904, 0.056904, 0.056904, 0.056938, 0.056938, 0.056938, 0.056971, 0.056971, 0.05697
110.0, 0.088894, 0.092146, 0.094735, 0.096991, 0.098916, 0.100642, 0.102168, 0.103363, 0.104226, 0.104956, 0.10562, 0.106151, 0.106615, 0.107013, 0.107345, 0.107611, 0.107876, 0.108009, 0.108208, 0.108407, 0.108606, 0.108805, 0.108938, 0.109204, 0.109336, 0.109536, 0.109801, 0.11, 0.110199, 0.110398, 0.110664, 0.110929, 0.111128, 0.111394, 0.111593, 0.111792, 0.112058, 0.112323, 0.112522, 0.112788, 0.112987, 0.113186, 0.113385, 0.113518, 0.113651, 0.113783, 0.113916, 0.114049, 0.114182, 0.114314, 0.114381, 0.114513, 0.114646, 0.114713, 0.114845, 0.114912, 0.114978, 0.115111, 0.115177, 0.115243, 0.11531, 0.115443, 0.115443, 0.115575, 0.115642, 0.115642, 0.115774, 0.115841, 0.115841, 0.115907, 0.115974, 0.11604, 0.116106, 0.116173, 0.116173, 0.116239, 0.116305, 0.116305, 0.116372, 0.116438, 0.116438, 0.116505, 0.116505, 0.116571, 0.116571, 0.116637, 0.116637, 0.116704, 0.116704, 0.116704, 0.11677, 0.11677, 0.11677, 0.116836, 0.116836, 0.116836, 0.116836, 0.11683
220.0, 0.139153, 0.151102, 0.16, 0.166356, 0.172203, 0.177797, 0.183644, 0.19, 0.194576, 0.197881, 0.200678, 0.20322, 0.205763, 0.207797, 0.209576, 0.210847, 0.212119, 0.212881, 0.213898, 0.214661, 0.215424, 0.216186, 0.216695, 0.217458, 0.21822, 0.218729, 0.219492, 0.22, 0.220763, 0.221525, 0.222034, 0.222797, 0.223559, 0.224322, 0.224831, 0.225593, 0.226356, 0.226864, 0.227627, 0.22839, 0.228898, 0.229661, 0.230169, 0.230678, 0.231186, 0.231949, 0.232458, 0.232966, 0.233475, 0.233983, 0.234492, 0.235, 0.235508, 0.236017, 0.236271, 0.236525, 0.237034, 0.237288, 0.237797, 0.238051, 0.238305, 0.238814, 0.239068, 0.239322, 0.239576, 0.239831, 0.240085, 0.240339, 0.240593, 0.240847, 0.241102, 0.241102, 0.241356, 0.24161, 0.24161, 0.241864, 0.242119, 0.242119, 0.242373, 0.242627, 0.242627, 0.242881, 0.242881, 0.243136, 0.243136, 0.243136, 0.24339, 0.24339, 0.243644, 0.243644, 0.243644, 0.243644, 0.243898, 0.243898, 0.243898, 0.243898, 0.243898, 0.24389
850.0, 0.501325, 0.524172, 0.543046, 0.559934, 0.575828, 0.592715, 0.610596, 0.630464, 0.648344, 0.663245, 0.678146, 0.693046, 0.704967, 0.718874, 0.733775, 0.747682, 0.762583, 0.774503, 0.786424, 0.796358, 0.805298, 0.814238, 0.821192, 0.829139, 0.834106, 0.840066, 0.846026, 0.85, 0.853974, 0.857947, 0.861921, 0.864901, 0.867881, 0.870861, 0.872848, 0.874834, 0.876821, 0.878808, 0.880795, 0.882781, 0.883775, 0.885762, 0.887748, 0.888742, 0.889735, 0.891722, 0.892715, 0.893709, 0.894702, 0.894702, 0.895695, 0.896689, 0.897682, 0.898675, 0.899669, 0.899669, 0.900662, 0.901656, 0.901656, 0.902649, 0.902649, 0.903642, 0.903642, 0.904636, 0.904636, 0.904636, 0.905629, 0.905629, 0.905629, 0.906623, 0.906623, 0.906623, 0.907616, 0.907616, 0.907616, 0.907616, 0.907616, 0.908609, 0.908609, 0.908609, 0.908609, 0.908609, 0.908609, 0.908609, 0.908609, 0.909603, 0.909603, 0.909603, 0.909603, 0.909603, 0.909603, 0.909603, 0.909603, 0.909603, 0.909603, 0.909603, 0.909603, 0.90960
1200.0, 0.57845, 0.608696, 0.63138, 0.658601, 0.691872, 0.729679, 0.779584, 0.824953, 0.867297, 0.90208, 0.936862, 0.967108, 0.992817, 1.017013, 1.038185, 1.057845, 1.075993, 1.092628, 1.106238, 1.121361, 1.134972, 1.145558, 1.157656, 1.168242, 1.175804, 1.184877, 1.192439, 1.2, 1.207562, 1.212098, 1.218148, 1.222684, 1.225709, 1.230246, 1.23327, 1.236295, 1.23932, 1.242344, 1.243856, 1.246881, 1.248393, 1.251418, 1.25293, 1.255955, 1.257467, 1.258979, 1.262004, 1.262004, 1.265028, 1.266541, 1.268053, 1.268053, 1.269565, 1.271078, 1.27259, 1.274102, 1.275615, 1.275615, 1.277127, 1.277127, 1.278639, 1.280151, 1.280151, 1.281664, 1.281664, 1.283176, 1.283176, 1.283176, 1.284688, 1.284688, 1.286201, 1.286201, 1.286201, 1.286201, 1.287713, 1.287713, 1.287713, 1.287713, 1.289225, 1.289225, 1.289225, 1.289225, 1.289225, 1.289225, 1.289225, 1.289225, 1.289225, 1.289225, 1.290737, 1.290737, 1.290737, 1.290737, 1.289225, 1.289225, 1.289225, 1.289225, 1.289225, 1.28922
